volcano_number,volcano_name,eruption_number,eruption_start_year,event_number,event_type,eruption_category,vei,region,primary_volcano_type,tectonic_settings,elevation,major_rock_1,major_rock_2,major_rock_3,major_rock_4,major_rock_5,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km
284120,Ioto,18413,1976,110479,Phreatic activity,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284120,Ioto,18414,1978,110481,Phreatic activity,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284120,Ioto,18414,1978,110482,Earthquakes (undefined),Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284120,Ioto,18415,1980,110484,Phreatic activity,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284120,Ioto,18416,1982,110486,Phreatic activity,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284120,Ioto,18416,1982,110487,Blocks,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284120,Ioto,18417,1982,110490,Phreatic activity,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284120,Ioto,18417,1982,110491,Earthquakes (undefined),Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284120,Ioto,18417,1982,110492,Earthquakes (undefined),Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284120,Ioto,18418,1993,110496,Phreatic activity,Uncertain Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284120,Ioto,18419,1994,110498,Phreatic activity,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Caldera,Subduction zone / Crustal thickness unknown,169.0,Trachyandesite / Basaltic Trachyandesite,Trachyte / Trachydacite, , , ,1179.0,1179.0,1189.0,1370.0
284130,Fukutoku-Oka-no-Ba,18446,1904,110509,Island formation,Confirmed Eruption,3.0,,,,,,,,,,,,,
284130,Fukutoku-Oka-no-Ba,18446,1904,110510,Ash,Confirmed Eruption,3.0,,,,,,,,,,,,,
284130,Fukutoku-Oka-no-Ba,18446,1904,110511,Pumice,Confirmed Eruption,3.0,,,,,,,,,,,,,
284130,Fukutoku-Oka-no-Ba,18447,1914,110513,Island formation,Confirmed Eruption,3.0,,,,,,,,,,,,,
284130,Fukutoku-Oka-no-Ba,18447,1914,110514,Explosion,Confirmed Eruption,3.0,,,,,,,,,,,,,
284130,Fukutoku-Oka-no-Ba,18447,1914,110515,Ash,Confirmed Eruption,3.0,,,,,,,,,,,,,
284130,Fukutoku-Oka-no-Ba,18447,1914,110516,Pumice,Confirmed Eruption,3.0,,,,,,,,,,,,,
284130,Fukutoku-Oka-no-Ba,18451,1954,110521,Earthquakes (undefined),Uncertain Eruption,0.0,,,,,,,,,,,,,
284130,Fukutoku-Oka-no-Ba,18458,1992,110529,Explosion,Confirmed Eruption,1.0,,,,,,,,,,,,,
284130,Fukutoku-Oka-no-Ba,18458,1992,110530,Pumice,Confirmed Eruption,1.0,,,,,,,,,,,,,
284140,Farallon de Pajaros,18480,1876,110536,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18481,1900,110541,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18481,1900,110542,Lava flow(s),Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18481,1900,110543,Lava flow(s),Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18482,1912,110545,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18482,1912,110546,Lapilli,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18482,1912,110547,Lava flow(s),Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18482,1912,110548,Lava flow(s),Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18483,1925,110549,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18483,1925,110550,Lapilli,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18484,1928,110551,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18485,1932,110554,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18485,1932,110555,Lapilli,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18485,1932,110556,Lava flow(s),Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18485,1932,110557,Lava flow(s),Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18486,1934,110560,Pumice,Confirmed Eruption,0.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18487,1936,110562,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18487,1936,110563,Lapilli,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284140,Farallon de Pajaros,18488,1939,110565,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,337.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284150,Asuncion,18500,1906,110567,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,857.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284150,Asuncion,18500,1906,110568,Ash,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,857.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284150,Asuncion,18500,1906,110569,Lava flow(s),Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,857.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284150,Asuncion,18501,1924,110571,Pyroclastic flow,Uncertain Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,857.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284150,Asuncion,18501,1924,110572,Lahar or mudflow,Uncertain Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,857.0,Andesite / Basaltic Andesite, , , , ,0.0,0.0,0.0,0.0
284160,Agrigan,18502,1917,110574,Explosion,Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,965.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284160,Agrigan,18502,1917,110575,Ash,Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,965.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284160,Agrigan,18502,1917,110576,Lapilli,Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,965.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284160,Agrigan,18502,1917,110577,Scoria,Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,965.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284160,Agrigan,18502,1917,110578,Property damage,Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,965.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284160,Agrigan,18502,1917,110579,Evacuations,Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,965.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284160,Agrigan,18502,1917,110580,Lightning,Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,965.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18503,1340,110582,Explosion,Confirmed Eruption,,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18503,1340,110583,Pyroclastic flow,Confirmed Eruption,,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18504,1669,110584,Explosion,Confirmed Eruption,,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18504,1669,110585,Lava flow(s),Confirmed Eruption,,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18504,1669,110586,Eruption cloud,Confirmed Eruption,,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18505,1800,110588,Explosion,Confirmed Eruption,,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18505,1800,110589,Pyroclastic flow,Confirmed Eruption,,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18506,1825,110590,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18506,1825,110591,Ash,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18506,1825,110592,Lapilli,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18507,1864,110593,Explosion,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18508,1873,110595,Explosion,Confirmed Eruption,3.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18508,1873,110596,Ash,Confirmed Eruption,3.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18508,1873,110597,Lava flow(s),Confirmed Eruption,3.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18508,1873,110598,Edifice destroyed,Confirmed Eruption,3.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18515,1981,110599,Seismicity (volcanic),Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18515,1981,110600,Deformation (inflation),Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18515,1981,110601,Deformation (deflation),Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18515,1981,110602,Blocks,Confirmed Eruption,4.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18516,1987,110604,Explosion,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18517,1988,110606,Explosion,Uncertain Eruption,,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18518,1988,110608,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18518,1988,110609,Ash,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18519,1992,110611,Explosion,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18519,1992,110612,Ash,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18519,1992,110613,Volcanic tremor,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18519,1992,110614,Earthquakes (undefined),Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18520,1993,110616,Explosion,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18520,1993,110617,Ash,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18520,1993,110618,Lahar or mudflow,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18520,1993,110619,Volcanic tremor,Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18520,1993,110620,Earthquakes (undefined),Confirmed Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18521,1996,110622,Ash,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18521,1996,110623,Phreatic activity,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18522,2006,110625,Explosion,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18522,2006,110626,Ash,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18523,2009,110628,Explosion,Uncertain Eruption,2.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18524,2010,110630,Explosion,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284170,Pagan,18524,2010,110631,Ash,Confirmed Eruption,1.0,"Japan, Taiwan, Marianas",Stratovolcano(es),Subduction zone / Crustal thickness unknown,570.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,0.0,0.0,0.0,0.0
284200,Anatahan,18535,2003,110632,Ash,Confirmed Eruption,3.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,790.0,Andesite / Basaltic Andesite,Dacite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, ,0.0,0.0,0.0,0.0
284200,Anatahan,18535,2003,110633,Lapilli,Confirmed Eruption,3.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,790.0,Andesite / Basaltic Andesite,Dacite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, ,0.0,0.0,0.0,0.0
284200,Anatahan,18535,2003,110634,Bombs,Confirmed Eruption,3.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,790.0,Andesite / Basaltic Andesite,Dacite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, ,0.0,0.0,0.0,0.0
284200,Anatahan,18535,2003,110635,Pyroclastic flow,Confirmed Eruption,3.0,"Japan, Taiwan, Marianas",Stratovolcano,Subduction zone / Crustal thickness unknown,790.0,Andesite / Basaltic Andesite,Dacite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, ,0.0,0.0,0.0,0.0
